library_index,row_index,label,scenario_class,theta,dv_kms,term_reason,success,min_rM,min_corridor_dist,preview_path
202,5232,2,bad,2.030928584138856,3.2014492753623185,escape,False,1.0094262853486795,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000202__row_005232__label_2__escape.png
203,5262,2,bad,3.934924131769034,3.2014492753623185,escape,False,0.0447686912888053,0.9837455116496456,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000203__row_005262__label_2__escape.png
204,5264,2,bad,4.0618571682777125,3.2014492753623185,escape,False,0.1532400368159822,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000204__row_005264__label_2__escape.png
205,5269,2,bad,4.3791897595494085,3.2014492753623185,escape,False,0.4551589271328942,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000205__row_005269__label_2__escape.png
206,5271,2,bad,4.506122796058087,3.2014492753623185,escape,False,0.5750891543913477,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000206__row_005271__label_2__escape.png
207,5287,2,bad,5.521587088127515,3.2014492753623185,escape,False,0.9861829487122852,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000207__row_005287__label_2__escape.png
208,5312,2,bad,0.7615982190520711,3.207246376811594,escape,False,0.9885509886324768,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000208__row_005312__label_2__escape.png
209,5320,2,bad,1.269330365086785,3.207246376811594,escape,False,0.9965540065764183,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000209__row_005320__label_2__escape.png
210,5327,2,bad,1.71359599286716,3.207246376811594,escape,False,1.004322550272992,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000210__row_005327__label_2__escape.png
211,5364,2,bad,4.0618571682777125,3.207246376811594,escape,False,0.1517139972064241,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000211__row_005364__label_2__escape.png
212,5386,2,bad,5.458120569873176,3.207246376811594,escape,False,0.9869108136296604,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000212__row_005386__label_2__escape.png
213,5390,2,bad,5.711986642890533,3.207246376811594,escape,False,0.9843448803420852,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000213__row_005390__label_2__escape.png
214,5395,2,bad,6.029319234162229,3.207246376811594,escape,False,0.9825815698493716,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000214__row_005395__label_2__escape.png
215,5430,2,bad,1.9039955476301773,3.213043478260869,escape,False,1.0074730576434914,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000215__row_005430__label_2__escape.png
216,5441,2,bad,2.6021272484279097,3.213043478260869,escape,False,0.8983199163995331,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000216__row_005441__label_2__escape.png
217,5462,2,bad,3.934924131769034,3.213043478260869,escape,False,0.0658620015275002,1.005933545200959,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000217__row_005462__label_2__escape.png
218,5470,2,bad,4.442656277803748,3.213043478260869,escape,False,0.52596434930968,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000218__row_005470__label_2__escape.png
219,5473,2,bad,4.6330558325667655,3.213043478260869,escape,False,0.7101029041200648,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000219__row_005473__label_2__escape.png
220,5476,2,bad,4.823455387329783,3.213043478260869,escape,False,0.8954046970477111,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000220__row_005476__label_2__escape.png
221,5483,2,bad,5.267721015110158,3.213043478260869,escape,False,0.9894009191926588,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000221__row_005483__label_2__escape.png
222,5531,2,bad,1.967462065884517,3.218840579710145,escape,False,1.0084684438869196,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000222__row_005531__label_2__escape.png
223,5542,2,bad,2.6655937666822487,3.218840579710145,escape,False,0.8694773040778009,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000223__row_005542__label_2__escape.png
224,5583,2,bad,5.267721015110158,3.218840579710145,escape,False,0.98940014409602,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000224__row_005583__label_2__escape.png
225,5596,2,bad,6.092785752416569,3.218840579710145,escape,False,0.9824381259471991,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000225__row_005596__label_2__escape.png
226,5609,2,bad,0.5711986642890533,3.22463768115942,escape,False,0.9862060415109511,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000226__row_005609__label_2__escape.png
227,5634,2,bad,2.1578616206475347,3.22463768115942,escape,False,1.01123220965309,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000227__row_005634__label_2__escape.png
228,5648,2,bad,3.0463928762082846,3.22463768115942,escape,False,0.690224219997854,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000228__row_005648__label_2__escape.png
229,5653,2,bad,3.3637254674799806,3.22463768115942,escape,False,0.4404535466592113,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000229__row_005653__label_2__escape.png
230,5655,2,bad,3.490658503988659,3.22463768115942,escape,False,0.343180557853634,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000230__row_005655__label_2__escape.png
231,5657,2,bad,3.6175915404973376,3.22463768115942,escape,False,0.2573211507373975,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000231__row_005657__label_2__escape.png
232,5670,2,bad,4.442656277803748,3.22463768115942,escape,False,0.5280613620315199,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000232__row_005670__label_2__escape.png
233,5723,2,bad,1.4597299198498028,3.2304347826086954,escape,False,0.9998970392257645,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000233__row_005723__label_2__escape.png
234,5763,2,bad,3.998390650023373,3.2304347826086954,escape,False,0.1117397435155335,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000234__row_005763__label_2__escape.png
235,5787,2,bad,5.521587088127515,3.2304347826086954,escape,False,0.9861797921779522,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000235__row_005787__label_2__escape.png
236,5841,2,bad,2.6021272484279097,3.236231884057971,escape,False,0.906627797844054,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000236__row_005841__label_2__escape.png
237,5848,2,bad,3.0463928762082846,3.236231884057971,escape,False,0.6914235807811727,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000237__row_005848__label_2__escape.png
238,5867,2,bad,4.25225672304073,3.236231884057971,escape,False,0.3360447602200341,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000238__row_005867__label_2__escape.png
239,5943,2,bad,2.729060284936588,3.242028985507246,escape,False,0.8455518007908271,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000239__row_005943__label_2__escape.png
240,5951,2,bad,3.236792430971302,3.242028985507246,escape,False,0.5529395411855432,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000240__row_005951__label_2__escape.png
241,5984,2,bad,5.331187533364497,3.242028985507246,escape,False,0.9885194094712386,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000241__row_005984__label_2__escape.png
242,6031,2,bad,1.967462065884517,3.2478260869565214,escape,False,1.008472586757647,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000242__row_006031__label_2__escape.png
243,6106,2,bad,0.3807991095260356,3.253623188405797,escape,False,0.9843641337046948,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000243__row_006106__label_2__escape.png
244,6131,2,bad,1.967462065884517,3.253623188405797,escape,False,1.0084734153322668,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000244__row_006131__label_2__escape.png
245,6199,2,bad,6.283185307179586,3.253623188405797,escape,False,0.9824419140930996,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000245__row_006199__label_2__escape.png
246,6234,2,bad,2.1578616206475347,3.2594202898550724,escape,False,1.011236686094997,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000246__row_006234__label_2__escape.png
247,6240,2,bad,2.53866073017357,3.2594202898550724,escape,False,0.9469601225978924,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000247__row_006240__label_2__escape.png
248,6249,2,bad,3.109859394462624,3.2594202898550724,escape,False,0.6648436579626572,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000248__row_006249__label_2__escape.png
249,6274,2,bad,4.696522350821105,3.2594202898550724,escape,False,0.7796153745493358,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000249__row_006274__label_2__escape.png
250,6291,2,bad,5.775453161144872,3.2594202898550724,escape,False,0.9838530041279188,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000250__row_006291__label_2__escape.png
251,6378,2,bad,4.950388423838462,3.265217391304348,escape,False,0.9435886376960272,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000251__row_006378__label_2__escape.png
252,6445,2,bad,2.855993321445266,3.271014492753623,escape,False,0.7898510586250296,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000252__row_006445__label_2__escape.png
253,6457,2,bad,3.6175915404973376,3.271014492753623,escape,False,0.2526684877808703,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000253__row_006457__label_2__escape.png
254,6545,2,bad,2.855993321445266,3.2768115942028984,escape,False,0.7913244023103586,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000254__row_006545__label_2__escape.png
255,6549,2,bad,3.109859394462624,3.2768115942028984,escape,False,0.6663572709857318,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000255__row_006549__label_2__escape.png
256,6554,2,bad,3.42719198573432,3.2768115942028984,escape,False,0.4126629009764083,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000256__row_006554__label_2__escape.png
257,6618,2,bad,1.1423973285781066,3.282608695652174,escape,False,0.9943975346800176,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000257__row_006618__label_2__escape.png
258,6638,2,bad,2.411727693664892,3.282608695652174,escape,False,1.0142779226746454,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000258__row_006638__label_2__escape.png
259,6671,2,bad,4.506122796058087,3.282608695652174,escape,False,0.5927533057373802,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000259__row_006671__label_2__escape.png
260,6686,2,bad,5.458120569873176,3.282608695652174,escape,False,0.9869020827190682,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000260__row_006686__label_2__escape.png
261,6696,2,bad,6.092785752416569,3.282608695652174,escape,False,0.9824362246167256,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000261__row_006696__label_2__escape.png
262,6723,2,bad,1.4597299198498028,3.288405797101449,escape,False,0.999906041186258,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000262__row_006723__label_2__escape.png
263,6745,2,bad,2.855993321445266,3.288405797101449,escape,False,0.7943213925943847,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000263__row_006745__label_2__escape.png
264,6754,2,bad,3.42719198573432,3.288405797101449,escape,False,0.4191008370607281,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000264__row_006754__label_2__escape.png
265,6795,2,bad,6.029319234162229,3.288405797101449,escape,False,0.9825783529732752,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000265__row_006795__label_2__escape.png
266,6834,2,bad,2.1578616206475347,3.2942028985507243,escape,False,1.0112411625475024,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000266__row_006834__label_2__escape.png
267,6871,2,bad,4.506122796058087,3.2942028985507243,escape,False,0.5951210449950031,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000267__row_006871__label_2__escape.png
268,6889,2,bad,5.648520124636194,3.2942028985507243,escape,False,0.984888503120461,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000268__row_006889__label_2__escape.png
269,6893,2,bad,5.902386197653551,3.2942028985507243,escape,False,0.9830758391462006,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000269__row_006893__label_2__escape.png
270,6906,2,bad,0.3807991095260356,3.3,escape,False,0.9843668754577596,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000270__row_006906__label_2__escape.png
271,6934,2,bad,2.1578616206475347,3.3,escape,False,1.01124190862395,,C:\Users\willi\MEX\PPO LSTM CR3BP\PPO LSTM CR3BP V4\rough_scenario_classification\handoff_library_previews\libidx_000271__row_006934__label_2__escape.png
